danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.851,0.555,6,-10.676,0,0.0497,0.000179,0.929,0.138,0.879,123.993,audio_features,2yvoDFXqwBYnLfddc5GgOs,spotify:track:2yvoDFXqwBYnLfddc5GgOs,https://api.spotify.com/v1/tracks/2yvoDFXqwBYnLfddc5GgOs,https://api.spotify.com/v1/audio-analysis/2yvoDFXqwBYnLfddc5GgOs,475455,4
0.753,0.815,6,-8.356,0,0.0414,0.239,0.598,0.383,0.182,121.998,audio_features,2UmiXqJJ3qQooP5pUuiI0W,spotify:track:2UmiXqJJ3qQooP5pUuiI0W,https://api.spotify.com/v1/tracks/2UmiXqJJ3qQooP5pUuiI0W,https://api.spotify.com/v1/audio-analysis/2UmiXqJJ3qQooP5pUuiI0W,172250,4
0.767,0.633,2,-10.67,1,0.0464,0.013,0.934,0.0906,0.131,113.998,audio_features,2C8c1RN9BDuwR7DiIXqYNY,spotify:track:2C8c1RN9BDuwR7DiIXqYNY,https://api.spotify.com/v1/tracks/2C8c1RN9BDuwR7DiIXqYNY,https://api.spotify.com/v1/audio-analysis/2C8c1RN9BDuwR7DiIXqYNY,286272,4
0.677,0.518,6,-12.777,0,0.0421,0.0842,0.837,0.179,0.16,123.022,audio_features,01pdcdTTNU68wz3nelUulJ,spotify:track:01pdcdTTNU68wz3nelUulJ,https://api.spotify.com/v1/tracks/01pdcdTTNU68wz3nelUulJ,https://api.spotify.com/v1/audio-analysis/01pdcdTTNU68wz3nelUulJ,254642,4
0.663,0.658,0,-9.666,0,0.0288,0.0378,0.324,0.0888,0.358,123.997,audio_features,3TAZUZfPkUWwf2ncERajnO,spotify:track:3TAZUZfPkUWwf2ncERajnO,https://api.spotify.com/v1/tracks/3TAZUZfPkUWwf2ncERajnO,https://api.spotify.com/v1/audio-analysis/3TAZUZfPkUWwf2ncERajnO,298065,4
0.676,0.844,7,-7.91,0,0.0433,0.00119,0.657,0.109,0.42,124.004,audio_features,4HKlwvhCbzpbQxs5SVKSKh,spotify:track:4HKlwvhCbzpbQxs5SVKSKh,https://api.spotify.com/v1/tracks/4HKlwvhCbzpbQxs5SVKSKh,https://api.spotify.com/v1/audio-analysis/4HKlwvhCbzpbQxs5SVKSKh,243478,4
0.654,0.633,11,-12.665,0,0.0407,0.911,0.891,0.12,0.707,102.028,audio_features,1ur4amXvk23LWTtEMSjlxt,spotify:track:1ur4amXvk23LWTtEMSjlxt,https://api.spotify.com/v1/tracks/1ur4amXvk23LWTtEMSjlxt,https://api.spotify.com/v1/audio-analysis/1ur4amXvk23LWTtEMSjlxt,211765,4
0.58,0.599,8,-15.889,1,0.0358,0.83,0.86,0.0971,0.406,121.959,audio_features,2weK6bsvMtRaYWydEnMhfw,spotify:track:2weK6bsvMtRaYWydEnMhfw,https://api.spotify.com/v1/tracks/2weK6bsvMtRaYWydEnMhfw,https://api.spotify.com/v1/audio-analysis/2weK6bsvMtRaYWydEnMhfw,356373,4
0.69,0.551,9,-11.759,0,0.035,0.0309,0.795,0.082,0.146,122.008,audio_features,56hg2LjYQ9RFp5ffnUPetE,spotify:track:56hg2LjYQ9RFp5ffnUPetE,https://api.spotify.com/v1/tracks/56hg2LjYQ9RFp5ffnUPetE,https://api.spotify.com/v1/audio-analysis/56hg2LjYQ9RFp5ffnUPetE,446557,4
0.792,0.814,2,-7.722,0,0.0501,0.00524,0.914,0.0456,0.506,122.004,audio_features,2uK3ghC7nVXanDzeTL22Zw,spotify:track:2uK3ghC7nVXanDzeTL22Zw,https://api.spotify.com/v1/tracks/2uK3ghC7nVXanDzeTL22Zw,https://api.spotify.com/v1/audio-analysis/2uK3ghC7nVXanDzeTL22Zw,583279,4
0.527,0.794,5,-8.542,1,0.0429,0.0176,0.96,0.0922,0.0337,119.995,audio_features,2zdqREDAOMvugQI0UObaAK,spotify:track:2zdqREDAOMvugQI0UObaAK,https://api.spotify.com/v1/tracks/2zdqREDAOMvugQI0UObaAK,https://api.spotify.com/v1/audio-analysis/2zdqREDAOMvugQI0UObaAK,239362,4
0.659,0.698,9,-10.252,0,0.0687,0.109,0.00864,0.0836,0.221,120.022,audio_features,1BpG59DLyW6jZxN2PYiUA3,spotify:track:1BpG59DLyW6jZxN2PYiUA3,https://api.spotify.com/v1/tracks/1BpG59DLyW6jZxN2PYiUA3,https://api.spotify.com/v1/audio-analysis/1BpG59DLyW6jZxN2PYiUA3,329787,4
0.504,0.962,6,-5.118,0,0.045,0.0359,0.0665,0.322,0.104,119.999,audio_features,0mqObq0LCWmM0P0zLQd1eh,spotify:track:0mqObq0LCWmM0P0zLQd1eh,https://api.spotify.com/v1/tracks/0mqObq0LCWmM0P0zLQd1eh,https://api.spotify.com/v1/audio-analysis/0mqObq0LCWmM0P0zLQd1eh,237251,4
0.657,0.574,6,-9.303,1,0.0382,0.134,0.615,0.117,0.144,120.025,audio_features,6YzXlsjXVZTwUoKSwHZsuF,spotify:track:6YzXlsjXVZTwUoKSwHZsuF,https://api.spotify.com/v1/tracks/6YzXlsjXVZTwUoKSwHZsuF,https://api.spotify.com/v1/audio-analysis/6YzXlsjXVZTwUoKSwHZsuF,245750,4
0.529,0.77,9,-11.392,0,0.0361,0.0632,0.751,0.0833,0.0308,124.075,audio_features,1HCiKjfdSRGEDtyb1bXwRF,spotify:track:1HCiKjfdSRGEDtyb1bXwRF,https://api.spotify.com/v1/tracks/1HCiKjfdSRGEDtyb1bXwRF,https://api.spotify.com/v1/audio-analysis/1HCiKjfdSRGEDtyb1bXwRF,237097,4
0.716,0.747,1,-8.215,1,0.0395,0.0103,0.889,0.0501,0.328,123.02,audio_features,7CWPISyLM8VcTvXgQ9bDnb,spotify:track:7CWPISyLM8VcTvXgQ9bDnb,https://api.spotify.com/v1/tracks/7CWPISyLM8VcTvXgQ9bDnb,https://api.spotify.com/v1/audio-analysis/7CWPISyLM8VcTvXgQ9bDnb,533313,4
0.55,0.916,4,-6.561,0,0.0361,0.00072,0.536,0.525,0.375,127.01,audio_features,4tHjizQIS9XyYnKBxID7b4,spotify:track:4tHjizQIS9XyYnKBxID7b4,https://api.spotify.com/v1/tracks/4tHjizQIS9XyYnKBxID7b4,https://api.spotify.com/v1/audio-analysis/4tHjizQIS9XyYnKBxID7b4,234399,4
0.65,0.25,6,-20.286,1,0.039,0.889,0.932,0.11,0.148,107.03,audio_features,0bjkjsN2X2IeXFRClxSfvw,spotify:track:0bjkjsN2X2IeXFRClxSfvw,https://api.spotify.com/v1/tracks/0bjkjsN2X2IeXFRClxSfvw,https://api.spotify.com/v1/audio-analysis/0bjkjsN2X2IeXFRClxSfvw,152523,4
0.712,0.661,5,-12.371,0,0.0484,0.84,0.917,0.108,0.5,120.973,audio_features,6kvinwAz4dSKmLYMt5dP6O,spotify:track:6kvinwAz4dSKmLYMt5dP6O,https://api.spotify.com/v1/tracks/6kvinwAz4dSKmLYMt5dP6O,https://api.spotify.com/v1/audio-analysis/6kvinwAz4dSKmLYMt5dP6O,309574,4
0.67,0.939,1,-7.216,1,0.0418,0.0314,0.791,0.0841,0.388,122.012,audio_features,18nGprzEucUO4FF768lLhe,spotify:track:18nGprzEucUO4FF768lLhe,https://api.spotify.com/v1/tracks/18nGprzEucUO4FF768lLhe,https://api.spotify.com/v1/audio-analysis/18nGprzEucUO4FF768lLhe,325415,4
0.514,0.83,5,-6.491,0,0.0315,0.348,0.947,0.187,0.175,125.984,audio_features,3UaFSJ0Oycs0SVSEWgfGqO,spotify:track:3UaFSJ0Oycs0SVSEWgfGqO,https://api.spotify.com/v1/tracks/3UaFSJ0Oycs0SVSEWgfGqO,https://api.spotify.com/v1/audio-analysis/3UaFSJ0Oycs0SVSEWgfGqO,238095,4
0.576,0.657,2,-10.115,1,0.029,0.0132,0.653,0.0421,0.0636,123.994,audio_features,3uPjbqezNTMIxRTaHYy5di,spotify:track:3uPjbqezNTMIxRTaHYy5di,https://api.spotify.com/v1/tracks/3uPjbqezNTMIxRTaHYy5di,https://api.spotify.com/v1/audio-analysis/3uPjbqezNTMIxRTaHYy5di,334839,4
0.695,0.807,0,-10.64,1,0.0459,0.0187,0.47,0.057,0.111,124.006,audio_features,1yvQPboZAqEScMlwRR3XhW,spotify:track:1yvQPboZAqEScMlwRR3XhW,https://api.spotify.com/v1/tracks/1yvQPboZAqEScMlwRR3XhW,https://api.spotify.com/v1/audio-analysis/1yvQPboZAqEScMlwRR3XhW,172944,4
0.642,0.793,5,-10.305,0,0.037,0.228,0.944,0.11,0.212,123.001,audio_features,4sYlMnN8YyYZUkmwGsAxoZ,spotify:track:4sYlMnN8YyYZUkmwGsAxoZ,https://api.spotify.com/v1/tracks/4sYlMnN8YyYZUkmwGsAxoZ,https://api.spotify.com/v1/audio-analysis/4sYlMnN8YyYZUkmwGsAxoZ,224634,4
0.603,0.73,10,-8.726,0,0.13,0.274,0.0253,0.0906,0.334,120.006,audio_features,6i6Jj8hSVfpvqiXnVSvsTe,spotify:track:6i6Jj8hSVfpvqiXnVSvsTe,https://api.spotify.com/v1/tracks/6i6Jj8hSVfpvqiXnVSvsTe,https://api.spotify.com/v1/audio-analysis/6i6Jj8hSVfpvqiXnVSvsTe,142063,4
0.615,0.757,10,-7.694,0,0.037,0.054,0.885,0.138,0.191,125.061,audio_features,3cUUVRG0w6BmUgd4Jvq7MZ,spotify:track:3cUUVRG0w6BmUgd4Jvq7MZ,https://api.spotify.com/v1/tracks/3cUUVRG0w6BmUgd4Jvq7MZ,https://api.spotify.com/v1/audio-analysis/3cUUVRG0w6BmUgd4Jvq7MZ,208356,4
0.645,0.749,3,-9.996,0,0.0344,0.499,0.821,0.106,0.0819,118.017,audio_features,2EDg4ZWpHuR7R5u9UfGotf,spotify:track:2EDg4ZWpHuR7R5u9UfGotf,https://api.spotify.com/v1/tracks/2EDg4ZWpHuR7R5u9UfGotf,https://api.spotify.com/v1/audio-analysis/2EDg4ZWpHuR7R5u9UfGotf,260302,4
0.805,0.909,0,-6.539,0,0.0505,0.00657,0.926,0.0674,0.635,122.004,audio_features,770lpPPoDrrdb67bTKSnGe,spotify:track:770lpPPoDrrdb67bTKSnGe,https://api.spotify.com/v1/tracks/770lpPPoDrrdb67bTKSnGe,https://api.spotify.com/v1/audio-analysis/770lpPPoDrrdb67bTKSnGe,536046,4
0.367,0.63,10,-7.846,1,0.0592,0.0065,0.81,0.112,0.0636,177.971,audio_features,3jlFMDKI3hjKvqzXry1Yq1,spotify:track:3jlFMDKI3hjKvqzXry1Yq1,https://api.spotify.com/v1/tracks/3jlFMDKI3hjKvqzXry1Yq1,https://api.spotify.com/v1/audio-analysis/3jlFMDKI3hjKvqzXry1Yq1,202247,4
0.737,0.741,7,-6.638,1,0.0302,0.118,0.504,0.148,0.212,117.99,audio_features,3pNnSLPQUHxUrLMoiMNN6d,spotify:track:3pNnSLPQUHxUrLMoiMNN6d,https://api.spotify.com/v1/tracks/3pNnSLPQUHxUrLMoiMNN6d,https://api.spotify.com/v1/audio-analysis/3pNnSLPQUHxUrLMoiMNN6d,187119,4
0.795,0.735,1,-8.811,1,0.0439,0.115,0.872,0.0679,0.196,124.044,audio_features,5dHMA3NFsOyFKGJ7ML8hO1,spotify:track:5dHMA3NFsOyFKGJ7ML8hO1,https://api.spotify.com/v1/tracks/5dHMA3NFsOyFKGJ7ML8hO1,https://api.spotify.com/v1/audio-analysis/5dHMA3NFsOyFKGJ7ML8hO1,286452,4
0.55,0.864,9,-8.58,1,0.0394,0.025,0.92,0.108,0.114,120.001,audio_features,0aGjzEGpEJgBLb5KoZAS8i,spotify:track:0aGjzEGpEJgBLb5KoZAS8i,https://api.spotify.com/v1/tracks/0aGjzEGpEJgBLb5KoZAS8i,https://api.spotify.com/v1/audio-analysis/0aGjzEGpEJgBLb5KoZAS8i,228250,4
0.637,0.872,0,-8.67,1,0.0329,0.00614,0.906,0.0545,0.161,121.013,audio_features,4hq1oUeJruAfgsEmfdtgLR,spotify:track:4hq1oUeJruAfgsEmfdtgLR,https://api.spotify.com/v1/tracks/4hq1oUeJruAfgsEmfdtgLR,https://api.spotify.com/v1/audio-analysis/4hq1oUeJruAfgsEmfdtgLR,270000,4
0.721,0.593,8,-10.345,1,0.0476,0.229,0.827,0.101,0.351,120.985,audio_features,0WC1DspD6f5pf6f7rCSFV4,spotify:track:0WC1DspD6f5pf6f7rCSFV4,https://api.spotify.com/v1/tracks/0WC1DspD6f5pf6f7rCSFV4,https://api.spotify.com/v1/audio-analysis/0WC1DspD6f5pf6f7rCSFV4,230083,4
0.682,0.693,5,-11.91,0,0.0321,0.227,0.876,0.117,0.344,119.996,audio_features,5eGHURckWZgrlb88GTkoPD,spotify:track:5eGHURckWZgrlb88GTkoPD,https://api.spotify.com/v1/tracks/5eGHURckWZgrlb88GTkoPD,https://api.spotify.com/v1/audio-analysis/5eGHURckWZgrlb88GTkoPD,420273,4
0.534,0.887,0,-8.493,0,0.0371,0.0425,0.534,0.123,0.0387,123.008,audio_features,7fKAiHWnUcGeZ4BFFItpQy,spotify:track:7fKAiHWnUcGeZ4BFFItpQy,https://api.spotify.com/v1/tracks/7fKAiHWnUcGeZ4BFFItpQy,https://api.spotify.com/v1/audio-analysis/7fKAiHWnUcGeZ4BFFItpQy,256000,3
0.816,0.48,2,-10.385,1,0.131,0.108,0.599,0.126,0.071,123.039,audio_features,6saWohwMM21SuBgtxaPIpG,spotify:track:6saWohwMM21SuBgtxaPIpG,https://api.spotify.com/v1/tracks/6saWohwMM21SuBgtxaPIpG,https://api.spotify.com/v1/audio-analysis/6saWohwMM21SuBgtxaPIpG,287750,4
0.688,0.462,0,-13.723,1,0.032,0.224,0.217,0.0987,0.35,114.036,audio_features,0HWtI9cjfnVzU0q3hHc0ph,spotify:track:0HWtI9cjfnVzU0q3hHc0ph,https://api.spotify.com/v1/tracks/0HWtI9cjfnVzU0q3hHc0ph,https://api.spotify.com/v1/audio-analysis/0HWtI9cjfnVzU0q3hHc0ph,216794,4
0.709,0.628,11,-14.961,1,0.0405,0.427,0.782,0.106,0.0341,119.013,audio_features,0owkRiLsjtXe3JKYxt9tf5,spotify:track:0owkRiLsjtXe3JKYxt9tf5,https://api.spotify.com/v1/tracks/0owkRiLsjtXe3JKYxt9tf5,https://api.spotify.com/v1/audio-analysis/0owkRiLsjtXe3JKYxt9tf5,178000,4
0.615,0.906,7,-8.177,1,0.0378,0.000518,0.929,0.117,0.0361,121.991,audio_features,5QeJCkBNHe6a8T5uusmqIv,spotify:track:5QeJCkBNHe6a8T5uusmqIv,https://api.spotify.com/v1/tracks/5QeJCkBNHe6a8T5uusmqIv,https://api.spotify.com/v1/audio-analysis/5QeJCkBNHe6a8T5uusmqIv,236500,4
0.68,0.484,9,-13.829,1,0.0761,0.44,0.905,0.176,0.0723,122.044,audio_features,4KyEeZwIuoFH0n68qvl35b,spotify:track:4KyEeZwIuoFH0n68qvl35b,https://api.spotify.com/v1/tracks/4KyEeZwIuoFH0n68qvl35b,https://api.spotify.com/v1/audio-analysis/4KyEeZwIuoFH0n68qvl35b,247869,4
0.641,0.732,5,-8.167,1,0.0548,0.447,0.00171,0.19,0.361,119.967,audio_features,3EMGPuLLcXxJkT8wipZjy9,spotify:track:3EMGPuLLcXxJkT8wipZjy9,https://api.spotify.com/v1/tracks/3EMGPuLLcXxJkT8wipZjy9,https://api.spotify.com/v1/audio-analysis/3EMGPuLLcXxJkT8wipZjy9,232000,4
0.67,0.653,9,-8.598,0,0.0342,0.0186,0.878,0.112,0.0606,123.0,audio_features,4HXpEQIUgWsrbe3Nj0yC3P,spotify:track:4HXpEQIUgWsrbe3Nj0yC3P,https://api.spotify.com/v1/tracks/4HXpEQIUgWsrbe3Nj0yC3P,https://api.spotify.com/v1/audio-analysis/4HXpEQIUgWsrbe3Nj0yC3P,397815,4
0.517,0.908,11,-8.918,1,0.0358,0.108,0.845,0.107,0.0756,119.993,audio_features,1WVVHCbf9vWmb0dLI5ZGhB,spotify:track:1WVVHCbf9vWmb0dLI5ZGhB,https://api.spotify.com/v1/tracks/1WVVHCbf9vWmb0dLI5ZGhB,https://api.spotify.com/v1/audio-analysis/1WVVHCbf9vWmb0dLI5ZGhB,248000,4
0.543,0.812,8,-8.302,1,0.0352,0.00121,0.424,0.229,0.0871,123.014,audio_features,2dpzs6UBVMvB4zHM6ly1iq,spotify:track:2dpzs6UBVMvB4zHM6ly1iq,https://api.spotify.com/v1/tracks/2dpzs6UBVMvB4zHM6ly1iq,https://api.spotify.com/v1/audio-analysis/2dpzs6UBVMvB4zHM6ly1iq,237750,4
0.804,0.962,7,-8.818,1,0.0522,7.48e-05,0.864,0.0467,0.576,120.998,audio_features,68c6ZfFPmqQVgscIyOFKhT,spotify:track:68c6ZfFPmqQVgscIyOFKhT,https://api.spotify.com/v1/tracks/68c6ZfFPmqQVgscIyOFKhT,https://api.spotify.com/v1/audio-analysis/68c6ZfFPmqQVgscIyOFKhT,492899,4
0.719,0.743,10,-10.421,0,0.0345,0.166,0.962,0.123,0.35,121.998,audio_features,69ZWVeHTMA8zwjOiCfpvOi,spotify:track:69ZWVeHTMA8zwjOiCfpvOi,https://api.spotify.com/v1/tracks/69ZWVeHTMA8zwjOiCfpvOi,https://api.spotify.com/v1/audio-analysis/69ZWVeHTMA8zwjOiCfpvOi,349768,4
0.675,0.734,9,-11.373,1,0.0452,0.379,0.89,0.0868,0.21,122.018,audio_features,7Fk3cnNt5gzDevwKx5YSlR,spotify:track:7Fk3cnNt5gzDevwKx5YSlR,https://api.spotify.com/v1/tracks/7Fk3cnNt5gzDevwKx5YSlR,https://api.spotify.com/v1/audio-analysis/7Fk3cnNt5gzDevwKx5YSlR,195383,4
0.716,0.746,8,-7.589,1,0.113,0.106,0.781,0.222,0.425,136.003,audio_features,2OVo7I9IuGruvsOj83jvtQ,spotify:track:2OVo7I9IuGruvsOj83jvtQ,https://api.spotify.com/v1/tracks/2OVo7I9IuGruvsOj83jvtQ,https://api.spotify.com/v1/audio-analysis/2OVo7I9IuGruvsOj83jvtQ,171470,3
0.766,0.803,2,-6.346,1,0.062,0.0275,0.491,0.0467,0.407,123.031,audio_features,3ihksvcKbnm01jQXMY5XYi,spotify:track:3ihksvcKbnm01jQXMY5XYi,https://api.spotify.com/v1/tracks/3ihksvcKbnm01jQXMY5XYi,https://api.spotify.com/v1/audio-analysis/3ihksvcKbnm01jQXMY5XYi,226497,4
0.753,0.727,0,-9.706,0,0.0443,0.295,0.79,0.694,0.747,115.999,audio_features,3gXM39jnW18uL5Zyg47wXN,spotify:track:3gXM39jnW18uL5Zyg47wXN,https://api.spotify.com/v1/tracks/3gXM39jnW18uL5Zyg47wXN,https://api.spotify.com/v1/audio-analysis/3gXM39jnW18uL5Zyg47wXN,387593,4
0.466,0.548,9,-10.966,0,0.0403,0.0109,0.051,0.117,0.098,126.008,audio_features,3KiO6COi4F8INOuXU5Q1Wc,spotify:track:3KiO6COi4F8INOuXU5Q1Wc,https://api.spotify.com/v1/tracks/3KiO6COi4F8INOuXU5Q1Wc,https://api.spotify.com/v1/audio-analysis/3KiO6COi4F8INOuXU5Q1Wc,246260,4
0.786,0.563,1,-8.102,1,0.0422,0.00419,0.778,0.0959,0.384,123.022,audio_features,2pmbbUP1lTKZ7voVz0zwmP,spotify:track:2pmbbUP1lTKZ7voVz0zwmP,https://api.spotify.com/v1/tracks/2pmbbUP1lTKZ7voVz0zwmP,https://api.spotify.com/v1/audio-analysis/2pmbbUP1lTKZ7voVz0zwmP,239388,4
0.717,0.933,8,-9.142,0,0.0466,0.051,0.764,0.109,0.0394,124.01,audio_features,4KD5P3vY1rZUziFdw2qrKp,spotify:track:4KD5P3vY1rZUziFdw2qrKp,https://api.spotify.com/v1/tracks/4KD5P3vY1rZUziFdw2qrKp,https://api.spotify.com/v1/audio-analysis/4KD5P3vY1rZUziFdw2qrKp,315484,4
0.544,0.64,0,-12.505,0,0.0325,0.316,0.893,0.121,0.039,109.988,audio_features,5EM9H0b9vbwPAkl7CWlEmS,spotify:track:5EM9H0b9vbwPAkl7CWlEmS,https://api.spotify.com/v1/tracks/5EM9H0b9vbwPAkl7CWlEmS,https://api.spotify.com/v1/audio-analysis/5EM9H0b9vbwPAkl7CWlEmS,263927,4
0.806,0.553,4,-11.107,0,0.0556,0.00797,0.875,0.121,0.67,123.001,audio_features,0AYA7mZrC4SvoB8Bq5E7yA,spotify:track:0AYA7mZrC4SvoB8Bq5E7yA,https://api.spotify.com/v1/tracks/0AYA7mZrC4SvoB8Bq5E7yA,https://api.spotify.com/v1/audio-analysis/0AYA7mZrC4SvoB8Bq5E7yA,468061,4
0.601,0.654,8,-10.72,1,0.0394,0.387,0.831,0.322,0.336,122.981,audio_features,2tVifODuxy46RFMDFzYMkI,spotify:track:2tVifODuxy46RFMDFzYMkI,https://api.spotify.com/v1/tracks/2tVifODuxy46RFMDFzYMkI,https://api.spotify.com/v1/audio-analysis/2tVifODuxy46RFMDFzYMkI,226906,4
0.724,0.491,6,-14.257,0,0.0389,0.15,0.9,0.12,0.488,122.963,audio_features,5k1S9YYZUlxD8R57KFjh8p,spotify:track:5k1S9YYZUlxD8R57KFjh8p,https://api.spotify.com/v1/tracks/5k1S9YYZUlxD8R57KFjh8p,https://api.spotify.com/v1/audio-analysis/5k1S9YYZUlxD8R57KFjh8p,461680,4
0.805,0.65,5,-9.571,1,0.0733,0.000118,0.563,0.0772,0.83,124.004,audio_features,10LSigkAHxT3yBe1rQJpBv,spotify:track:10LSigkAHxT3yBe1rQJpBv,https://api.spotify.com/v1/tracks/10LSigkAHxT3yBe1rQJpBv,https://api.spotify.com/v1/audio-analysis/10LSigkAHxT3yBe1rQJpBv,389034,4
0.696,0.778,4,-9.907,0,0.048,0.0057,0.883,0.117,0.249,120.014,audio_features,2b4xMVXYYIIbWjDLSy1Wcv,spotify:track:2b4xMVXYYIIbWjDLSy1Wcv,https://api.spotify.com/v1/tracks/2b4xMVXYYIIbWjDLSy1Wcv,https://api.spotify.com/v1/audio-analysis/2b4xMVXYYIIbWjDLSy1Wcv,249479,4
0.607,0.871,0,-9.089,0,0.036,0.299,0.781,0.13,0.429,121.976,audio_features,74Jw6mRLWJZFj05fTrx4p9,spotify:track:74Jw6mRLWJZFj05fTrx4p9,https://api.spotify.com/v1/tracks/74Jw6mRLWJZFj05fTrx4p9,https://api.spotify.com/v1/audio-analysis/74Jw6mRLWJZFj05fTrx4p9,243934,4
0.613,0.757,11,-10.371,0,0.0396,0.196,0.907,0.21,0.198,120.994,audio_features,6sbTqflJcUFfyAbiWC8def,spotify:track:6sbTqflJcUFfyAbiWC8def,https://api.spotify.com/v1/tracks/6sbTqflJcUFfyAbiWC8def,https://api.spotify.com/v1/audio-analysis/6sbTqflJcUFfyAbiWC8def,210201,4
0.578,0.575,2,-10.982,1,0.0294,0.386,0.912,0.111,0.122,107.024,audio_features,4iS30UyxLu8IwZBIpMOsnw,spotify:track:4iS30UyxLu8IwZBIpMOsnw,https://api.spotify.com/v1/tracks/4iS30UyxLu8IwZBIpMOsnw,https://api.spotify.com/v1/audio-analysis/4iS30UyxLu8IwZBIpMOsnw,197640,4
0.733,0.7,9,-11.491,0,0.0402,0.00195,0.54,0.0779,0.537,121.981,audio_features,1o5ZPbk5NxzAODTs698XTz,spotify:track:1o5ZPbk5NxzAODTs698XTz,https://api.spotify.com/v1/tracks/1o5ZPbk5NxzAODTs698XTz,https://api.spotify.com/v1/audio-analysis/1o5ZPbk5NxzAODTs698XTz,394564,4
0.807,0.94,8,-6.492,0,0.039,0.000409,0.915,0.25,0.968,125.995,audio_features,7Esye77Caf24GfFmAzAUHW,spotify:track:7Esye77Caf24GfFmAzAUHW,https://api.spotify.com/v1/tracks/7Esye77Caf24GfFmAzAUHW,https://api.spotify.com/v1/audio-analysis/7Esye77Caf24GfFmAzAUHW,341048,4
0.633,0.806,0,-7.977,1,0.0302,0.0044,0.41,0.0864,0.157,127.0,audio_features,1OREiVG8WlWMHNvGsLlHQ7,spotify:track:1OREiVG8WlWMHNvGsLlHQ7,https://api.spotify.com/v1/tracks/1OREiVG8WlWMHNvGsLlHQ7,https://api.spotify.com/v1/audio-analysis/1OREiVG8WlWMHNvGsLlHQ7,268573,4
0.68,0.717,2,-9.04,0,0.0393,0.0912,0.429,0.126,0.41,124.996,audio_features,1TS3hIyeGdWqeBQyj5HgoT,spotify:track:1TS3hIyeGdWqeBQyj5HgoT,https://api.spotify.com/v1/tracks/1TS3hIyeGdWqeBQyj5HgoT,https://api.spotify.com/v1/audio-analysis/1TS3hIyeGdWqeBQyj5HgoT,236640,4
0.745,0.515,9,-8.685,0,0.0311,0.197,0.895,0.0925,0.319,128.018,audio_features,5ippmCJ4ZQBow7qef2PK8I,spotify:track:5ippmCJ4ZQBow7qef2PK8I,https://api.spotify.com/v1/tracks/5ippmCJ4ZQBow7qef2PK8I,https://api.spotify.com/v1/audio-analysis/5ippmCJ4ZQBow7qef2PK8I,233000,4
0.803,0.935,9,-7.467,0,0.0423,0.00137,0.831,0.0869,0.418,123.993,audio_features,0YTKtvWqIfXqFGVtHpcB4L,spotify:track:0YTKtvWqIfXqFGVtHpcB4L,https://api.spotify.com/v1/tracks/0YTKtvWqIfXqFGVtHpcB4L,https://api.spotify.com/v1/audio-analysis/0YTKtvWqIfXqFGVtHpcB4L,392906,4
0.317,0.942,9,-8.533,0,0.0437,0.000693,0.369,0.313,0.0355,128.017,audio_features,6skTPlJtkpqN7mM95QfsUD,spotify:track:6skTPlJtkpqN7mM95QfsUD,https://api.spotify.com/v1/tracks/6skTPlJtkpqN7mM95QfsUD,https://api.spotify.com/v1/audio-analysis/6skTPlJtkpqN7mM95QfsUD,438146,4
0.656,0.806,4,-9.109,0,0.0419,0.233,0.199,0.135,0.0357,121.017,audio_features,4kXibedUZqFewRsRQGzxjh,spotify:track:4kXibedUZqFewRsRQGzxjh,https://api.spotify.com/v1/tracks/4kXibedUZqFewRsRQGzxjh,https://api.spotify.com/v1/audio-analysis/4kXibedUZqFewRsRQGzxjh,275601,4
0.723,0.63,0,-9.031,0,0.0674,0.264,0.931,0.137,0.175,131.002,audio_features,1oir1oGiRYsPRYuMmw5Wap,spotify:track:1oir1oGiRYsPRYuMmw5Wap,https://api.spotify.com/v1/tracks/1oir1oGiRYsPRYuMmw5Wap,https://api.spotify.com/v1/audio-analysis/1oir1oGiRYsPRYuMmw5Wap,181374,4
0.694,0.701,2,-9.177,0,0.0322,0.000702,0.109,0.087,0.611,124.016,audio_features,5xUomxrzkIr0MAP9YQur24,spotify:track:5xUomxrzkIr0MAP9YQur24,https://api.spotify.com/v1/tracks/5xUomxrzkIr0MAP9YQur24,https://api.spotify.com/v1/audio-analysis/5xUomxrzkIr0MAP9YQur24,243373,4
0.805,0.659,7,-8.162,1,0.0866,0.0263,0.807,0.0512,0.81,114.004,audio_features,4xpTM1MCKhY91OGiOhHNf5,spotify:track:4xpTM1MCKhY91OGiOhHNf5,https://api.spotify.com/v1/tracks/4xpTM1MCKhY91OGiOhHNf5,https://api.spotify.com/v1/audio-analysis/4xpTM1MCKhY91OGiOhHNf5,304013,4
0.804,0.4,6,-11.869,0,0.055,0.0378,0.156,0.106,0.167,108.009,audio_features,0SG1UAjGp2fHPoxLptQzvf,spotify:track:0SG1UAjGp2fHPoxLptQzvf,https://api.spotify.com/v1/tracks/0SG1UAjGp2fHPoxLptQzvf,https://api.spotify.com/v1/audio-analysis/0SG1UAjGp2fHPoxLptQzvf,251502,4
